matrix_id,territory_id,city,state,territory_url,territory_status,template_id,localized_query,modifier_family,intent_class,priority,recommended_page_role,page_creation_recommendation,old_google_surface,new_google_surface,primary_trust_signal,algorithm_era_ids,before_vs_today_recommendation,phrase_bridge_file,city_association_file,github_repository,predecessor_ai_visibility_doi
M00447,T08,Canton,GA,https://inspector-roofing.com/canton-roofing-company/,live,Q055,honest roofing company in Canton,trusted,trust_hiring,medium,trust philosophy page,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local,AI trust-intent answer,process transparency,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00448,T08,Canton,GA,https://inspector-roofing.com/canton-roofing-company/,live,Q056,local roofing company with good reviews Canton,reviewed,review_research,medium,reviews hub and city pages,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/reviews,AI conversational answer,review proof,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00449,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q001,best roofing company in Chamblee,best_top,comparison_hiring,high,trust hub plus GBP/reviews; city page FAQ mention,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack/GBP,AI Overviews/AI Mode answer citation/local recommendations,"reviews, GBP completeness, proof photos, citations",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00450,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q002,best roofers in Chamblee,best_top,comparison_hiring,high,trust hub plus GBP/reviews; city page FAQ mention,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack/GBP,AI Overviews/AI Mode answer citation/local recommendations,"reviews, local proof, consistent entity data",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00451,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q003,best roofing contractors in Chamblee,best_top,comparison_hiring,high,trust hub plus service pages,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack/GBP,AI answer engine / query fan-out,"licensing, insurance, manufacturer certifications, review proof",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00452,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q004,top rated roofers in Chamblee,best_top,reviews_comparison,high,reviews/reputation hub plus GBP,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,GBP/local pack/reviews,AI local recommendations / summarization,"review quantity, rating, review response quality",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00453,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q005,top roofing companies in Chamblee,best_top,comparison_hiring,medium,trust hub and city FAQ,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack,AI Mode comparisons,proof modules and third-party citations,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00454,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q006,top 10 roofers in Chamblee,best_top,comparison_research,medium,blog/research note or FAQ,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/research,AI answer comparison queries,transparent criteria and citations,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00455,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q007,who is the best roofer in Chamblee,best_top,voice_search_comparison,medium,FAQ on trust hub and city pages,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,voice/local search,AI conversational answer,clear criteria and proof,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00456,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q008,best roofing company in Chamblee,best_top,city_comparison,high,city page trust section plus master hub,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic city SERP,AI local answer / query fan-out,"city-specific proof, photos, reviews",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00457,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q009,top roofing company in Chamblee,best_top,city_comparison,medium,city page trust section plus master hub,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic city SERP,AI local answer / query fan-out,city proof and profile agreement,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00458,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q010,top rated roofers in Chamblee,best_top,city_reviews_comparison,high,city page review/proof section,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,local pack/reviews,AI local answer / Maps-adjacent recommendations,reviews and responses,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00459,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q011,trusted roofing company in Chamblee,trusted,trust_hiring,high,trusted roofing hub plus city page proof module,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI answer trusted-provider queries,entity consistency and documentation,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M00460,T09,Chamblee,GA,https://inspector-roofing.com/chamblee-roofing-company/,live,Q012,trusted roofers in Chamblee,trusted,trust_hiring,high,trusted roofing hub plus GBP,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI answer trusted-provider queries,"reviews, proof photos, certifications",E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
